STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
04,013,061010,04013061010,610.10,Census Tract 610.10,G5020,S,6474254,79033,+33.4989522,-112.3594703
04,013,061011,04013061011,610.11,Census Tract 610.11,G5020,S,15629622,285193,+33.5323577,-112.3264989
04,013,061013,04013061013,610.13,Census Tract 610.13,G5020,S,4578973,9845,+33.5013997,-112.3261467
04,013,061015,04013061015,610.15,Census Tract 610.15,G5020,S,2683837,485412,+33.4717216,-112.3302879
04,013,061018,04013061018,610.18,Census Tract 610.18,G5020,S,7739056,8777,+33.4866763,-112.4004935
04,013,422639,04013422639,4226.39,Census Tract 4226.39,G5020,S,6099157,93444,+33.3984646,-111.6963228
04,013,104301,04013104301,1043.01,Census Tract 1043.01,G5020,S,1486942,0,+33.5891286,-112.1287875
04,013,106501,04013106501,1065.01,Census Tract 1065.01,G5020,S,1313676,0,+33.5309985,-112.0606354
04,023,966401,04023966401,9664.01,Census Tract 9664.01,G5020,S,8070678,23281,+31.3497490,-110.9472130
04,013,110801,04013110801,1108.01,Census Tract 1108.01,G5020,S,1296654,0,+33.4913915,-112.0215630
04,013,110902,04013110902,1109.02,Census Tract 1109.02,G5020,S,1321735,0,+33.4878069,-111.9998380
04,013,112509,04013112509,1125.09,Census Tract 1125.09,G5020,S,5616956,0,+33.4656630,-112.2275672
04,013,113502,04013113502,1135.02,Census Tract 1135.02,G5020,S,638469,0,+33.4549334,-112.0171819
04,013,113801,04013113801,1138.01,Census Tract 1138.01,G5020,S,5298112,23064,+33.4471734,-111.9933575
04,013,216846,04013216846,2168.46,Census Tract 2168.46,G5020,S,6861709,0,+33.6315668,-111.8660182
04,013,216847,04013216847,2168.47,Census Tract 2168.47,G5020,S,9313940,0,+33.6566220,-111.8778251
04,013,611000,04013611000,6110,Census Tract 6110,G5020,S,5446526,674,+33.7310130,-112.2365683
04,013,611100,04013611100,6111,Census Tract 6111,G5020,S,5857051,0,+33.7207452,-112.2493179
04,013,611400,04013611400,6114,Census Tract 6114,G5020,S,5441393,0,+33.7282809,-112.1955236
04,013,614100,04013614100,6141,Census Tract 6141,G5020,S,3292878,76760,+33.6735234,-112.2158116
04,013,614200,04013614200,6142,Census Tract 6142,G5020,S,5115763,91505,+33.6834538,-112.1965221
04,013,614300,04013614300,6143,Census Tract 6143,G5020,S,12409435,567937,+33.6918675,-112.1616595
04,013,614400,04013614400,6144,Census Tract 6144,G5020,S,2249785,0,+33.6770864,-112.1413315
04,013,615300,04013615300,6153,Census Tract 6153,G5020,S,2684389,1738,+33.6597472,-112.3007253
04,013,615600,04013615600,6156,Census Tract 6156,G5020,S,3075262,0,+33.6602914,-112.2446551
04,013,061020,04013061020,610.20,Census Tract 610.20,G5020,S,2456991,0,+33.4857625,-112.3676943
04,013,061021,04013061021,610.21,Census Tract 610.21,G5020,S,1939442,0,+33.4847495,-112.3482272
04,013,061022,04013061022,610.22,Census Tract 610.22,G5020,S,7669217,12435,+33.4426194,-112.3979731
04,013,061023,04013061023,610.23,Census Tract 610.23,G5020,S,7758912,0,+33.4283175,-112.4182872
04,013,061025,04013061025,610.25,Census Tract 610.25,G5020,S,4712704,233,+33.6310930,-112.4422593
04,013,061026,04013061026,610.26,Census Tract 610.26,G5020,S,2604684,0,+33.6315885,-112.4181095
04,013,061027,04013061027,610.27,Census Tract 610.27,G5020,S,2327461,0,+33.6314831,-112.4017435
04,013,061028,04013061028,610.28,Census Tract 610.28,G5020,S,5317775,7255,+33.6344581,-112.3676149
04,013,116800,04013116800,1168,Census Tract 1168,G5020,S,5226379,0,+33.4658538,-112.1086031
04,013,116900,04013116900,1169,Census Tract 1169,G5020,S,3171279,20005,+33.4884301,-112.1233353
04,013,040514,04013040514,405.14,Census Tract 405.14,G5020,S,3909349,0,+33.6751600,-112.3386537
04,013,040530,04013040530,405.30,Census Tract 405.30,G5020,S,1652127,0,+33.6438096,-112.3838875
04,013,050701,04013050701,507.01,Census Tract 507.01,G5020,S,7334465,0,+33.3850891,-112.5817845
04,023,966200,04023966200,9662,Census Tract 9662,G5020,S,15840644,19119,+31.3640301,-110.9636676
04,013,050702,04013050702,507.02,Census Tract 507.02,G5020,S,8069641,0,+33.3707199,-112.5823030
04,013,611500,04013611500,6115,Census Tract 6115,G5020,S,5624237,0,+33.7249746,-112.1753857
04,013,611600,04013611600,6116,Census Tract 6116,G5020,S,4477163,0,+33.7200705,-112.1508346
04,013,611900,04013611900,6119,Census Tract 6119,G5020,S,10564413,0,+33.7239873,-112.1330172
04,013,612000,04013612000,6120,Census Tract 6120,G5020,S,14696679,4282,+33.7872015,-112.0784639
04,013,612200,04013612200,6122,Census Tract 6122,G5020,S,22974687,2618,+33.7526490,-112.0901357
04,013,216850,04013216850,2168.50,Census Tract 2168.50,G5020,S,1889387,0,+33.6244331,-111.8826775
04,013,216852,04013216852,2168.52,Census Tract 2168.52,G5020,S,969766,0,+33.6151344,-111.8848716
04,013,216853,04013216853,2168.53,Census Tract 2168.53,G5020,S,1722985,0,+33.6167101,-111.8699863
04,013,615700,04013615700,6157,Census Tract 6157,G5020,S,1976547,72871,+33.6584742,-112.2267141
04,023,966402,04023966402,9664.02,Census Tract 9664.02,G5020,S,2499816,0,+31.3412858,-110.9417304
04,023,966000,04023966000,9660,Census Tract 9660,G5020,S,1439520933,690225,+31.5664619,-110.6410279
04,023,966101,04023966101,9661.01,Census Tract 9661.01,G5020,S,425292189,227073,+31.6437417,-111.0437434
04,013,061038,04013061038,610.38,Census Tract 610.38,G5020,S,2595215,0,+33.5876988,-112.3850313
04,013,061030,04013061030,610.30,Census Tract 610.30,G5020,S,3678300,0,+33.6180295,-112.4401122
04,013,061032,04013061032,610.32,Census Tract 610.32,G5020,S,2322567,8569,+33.6183909,-112.4027300
04,013,061033,04013061033,610.33,Census Tract 610.33,G5020,S,2560348,6830,+33.6117732,-112.3839564
04,013,061035,04013061035,610.35,Census Tract 610.35,G5020,S,2545257,0,+33.6163866,-112.3507002
04,013,061037,04013061037,610.37,Census Tract 610.37,G5020,S,2584875,0,+33.6022107,-112.3851425
04,013,061039,04013061039,610.39,Census Tract 610.39,G5020,S,10252709,19757,+33.5955848,-112.3613020
04,013,061046,04013061046,610.46,Census Tract 610.46,G5020,S,2569063,0,+33.5295927,-112.3500769
04,013,061040,04013061040,610.40,Census Tract 610.40,G5020,S,1249207,0,+33.6019505,-112.3378089
04,013,061041,04013061041,610.41,Census Tract 610.41,G5020,S,1337999,0,+33.6015760,-112.3291930
04,013,061042,04013061042,610.42,Census Tract 610.42,G5020,S,2142144,0,+33.5875997,-112.3173497
04,013,061012,04013061012,610.12,Census Tract 610.12,G5020,S,10081852,27506,+33.4634118,-112.3585654
04,013,061024,04013061024,610.24,Census Tract 610.24,G5020,S,14501813,13707,+33.4137948,-112.3997843
04,013,117200,04013117200,1172,Census Tract 1172,G5020,S,6624814,5647,+33.4313130,-112.0440168
04,013,420503,04013420503,4205.03,Census Tract 4205.03,G5020,S,1318649,12513,+33.4464362,-111.8176657
04,013,421304,04013421304,4213.04,Census Tract 4213.04,G5020,S,2325571,0,+33.4111435,-111.8721703
04,013,071516,04013071516,715.16,Census Tract 715.16,G5020,S,2435735,0,+33.6033854,-112.2606850
04,013,071517,04013071517,715.17,Census Tract 715.17,G5020,S,2407663,0,+33.6010767,-112.2466222
04,013,420107,04013420107,4201.07,Census Tract 4201.07,G5020,S,8266052,88024,+33.4792633,-111.6740249
04,013,420108,04013420108,4201.08,Census Tract 4201.08,G5020,S,9712528,0,+33.4795824,-111.6403873
04,013,612900,04013612900,6129,Census Tract 6129,G5020,S,2475511,0,+33.7480820,-111.9690731
04,013,613200,04013613200,6132,Census Tract 6132,G5020,S,10384927,0,+33.7556916,-111.9432722
04,013,613400,04013613400,6134,Census Tract 6134,G5020,S,3885987,1099,+33.6829951,-112.2953450
04,013,061044,04013061044,610.44,Census Tract 610.44,G5020,S,36390071,77155,+33.5627619,-112.4016614
04,013,061045,04013061045,610.45,Census Tract 610.45,G5020,S,41062837,72437,+33.5300157,-112.4228070
04,013,061047,04013061047,610.47,Census Tract 610.47,G5020,S,2483975,5845,+33.5133669,-112.3503455
04,013,061402,04013061402,614.02,Census Tract 614.02,G5020,S,2313139,0,+33.4264932,-112.3443808
04,013,082016,04013082016,820.16,Census Tract 820.16,G5020,S,5177689,1855,+33.4920539,-112.2635432
04,013,071515,04013071515,715.15,Census Tract 715.15,G5020,S,2636102,0,+33.6164743,-112.2476832
04,013,071701,04013071701,717.01,Census Tract 717.01,G5020,S,1924115,0,+33.5727181,-112.3050618
04,013,071702,04013071702,717.02,Census Tract 717.02,G5020,S,3460582,8922,+33.5855768,-112.2958744
04,013,071912,04013071912,719.12,Census Tract 719.12,G5020,S,1686723,49,+33.5855903,-112.2580251
04,013,071913,04013071913,719.13,Census Tract 719.13,G5020,S,2159558,0,+33.5892199,-112.2456888
04,013,071914,04013071914,719.14,Census Tract 719.14,G5020,S,1297494,0,+33.5742426,-112.2159340
04,013,071915,04013071915,719.15,Census Tract 719.15,G5020,S,1281197,0,+33.5743756,-112.2072845
04,013,082019,04013082019,820.19,Census Tract 820.19,G5020,S,1750457,80254,+33.4896483,-112.3018290
04,013,092716,04013092716,927.16,Census Tract 927.16,G5020,S,1319520,0,+33.5127498,-112.2118328
04,013,082020,04013082020,820.20,Census Tract 820.20,G5020,S,1860791,80425,+33.4807297,-112.3036975
04,013,082021,04013082021,820.21,Census Tract 820.21,G5020,S,2655896,0,+33.4864320,-112.2812848
04,013,613500,04013613500,6135,Census Tract 6135,G5020,S,2594025,0,+33.6812081,-112.2837522
04,013,613600,04013613600,6136,Census Tract 6136,G5020,S,6370845,653,+33.6844449,-112.2657090
04,013,613700,04013613700,6137,Census Tract 6137,G5020,S,2236795,0,+33.6721517,-112.2537040
04,013,420109,04013420109,4201.09,Census Tract 4201.09,G5020,S,7563488,51440,+33.4595197,-111.6595501
04,013,420111,04013420111,4201.11,Census Tract 4201.11,G5020,S,2577658,10462,+33.4297294,-111.6240166
04,013,082022,04013082022,820.22,Census Tract 820.22,G5020,S,3712411,0,+33.4660555,-112.3167827
04,013,082023,04013082023,820.23,Census Tract 820.23,G5020,S,3148737,0,+33.4696274,-112.2984030
04,013,082024,04013082024,820.24,Census Tract 820.24,G5020,S,3195678,0,+33.4702087,-112.2812089
04,013,082025,04013082025,820.25,Census Tract 820.25,G5020,S,3873526,7991,+33.4556615,-112.3195643
04,013,082026,04013082026,820.26,Census Tract 820.26,G5020,S,2533762,0,+33.4424851,-112.3151158
04,013,082027,04013082027,820.27,Census Tract 820.27,G5020,S,6227027,0,+33.4504094,-112.2929219
04,013,082203,04013082203,822.03,Census Tract 822.03,G5020,S,5141203,0,+33.4210381,-112.2809958
04,013,082028,04013082028,820.28,Census Tract 820.28,G5020,S,1280712,0,+33.4687756,-112.2466002
04,013,082208,04013082208,822.08,Census Tract 822.08,G5020,S,18953596,0,+33.4006324,-112.3294874
04,013,092401,04013092401,924.01,Census Tract 924.01,G5020,S,1289181,0,+33.5457803,-112.1643912
04,013,092402,04013092402,924.02,Census Tract 924.02,G5020,S,1287698,0,+33.5457875,-112.1558536
04,013,092715,04013092715,927.15,Census Tract 927.15,G5020,S,1286319,0,+33.5200387,-112.2117697
04,013,615800,04013615800,6158,Census Tract 6158,G5020,S,2618763,84796,+33.6553978,-112.2120123
04,013,615900,04013615900,6159,Census Tract 6159,G5020,S,2421942,9678,+33.6611716,-112.1955020
04,013,420114,04013420114,4201.14,Census Tract 4201.14,G5020,S,2597133,0,+33.4187804,-111.6500471
04,013,616000,04013616000,6160,Census Tract 6160,G5020,S,2493653,0,+33.6614423,-112.1778366
04,013,616200,04013616200,6162,Census Tract 6162,G5020,S,1234925,0,+33.6580902,-112.1604028
04,013,420112,04013420112,4201.12,Census Tract 4201.12,G5020,S,1927696,0,+33.4283654,-111.5878372
04,019,004061,04019004061,40.61,Census Tract 40.61,G5020,S,873374808,0,+32.1497781,-110.5711155
04,013,420216,04013420216,4202.16,Census Tract 4202.16,G5020,S,2584538,0,+33.4446172,-111.7102505
04,009,940500,04009940500,9405,Census Tract 9405,G5020,S,4363260475,30419755,+33.3014430,-109.9890866
04,009,961300,04009961300,9613,Census Tract 9613,G5020,S,3416221,0,+32.8303303,-109.7184684
04,009,961700,04009961700,9617,Census Tract 9617,G5020,S,930848046,6790079,+32.8913628,-109.5331779
04,009,961600,04009961600,9616,Census Tract 9616,G5020,S,3309201683,380904,+32.7156277,-110.0977676
04,009,961100,04009961100,9611,Census Tract 9611,G5020,S,1477379196,4908303,+32.9491802,-109.9028859
04,009,961500,04009961500,9615,Census Tract 9615,G5020,S,1794770966,3457020,+32.6273007,-109.4307135
04,009,961400,04009961400,9614,Census Tract 9614,G5020,S,5068381,0,+32.8141246,-109.7192896
04,015,953100,04015953100,9531,Census Tract 9531,G5020,S,2851622,0,+34.4710009,-114.3306979
04,019,004039,04019004039,40.39,Census Tract 40.39,G5020,S,1130142,0,+32.2294705,-110.8279121
04,019,004052,04019004052,40.52,Census Tract 40.52,G5020,S,669312220,0,+32.4001645,-110.6185522
04,019,004026,04019004026,40.26,Census Tract 40.26,G5020,S,15809397,0,+32.1966554,-110.7581644
04,019,004033,04019004033,40.33,Census Tract 40.33,G5020,S,1286468,0,+32.1883290,-110.8494049
04,019,004504,04019004504,45.04,Census Tract 45.04,G5020,S,8965175,385218,+32.2675735,-111.0101291
04,019,004109,04019004109,41.09,Census Tract 41.09,G5020,S,778966110,0,+31.8894428,-110.6151709
04,019,004311,04019004311,43.11,Census Tract 43.11,G5020,S,10960068,0,+32.1496181,-111.0512363
04,019,004328,04019004328,43.28,Census Tract 43.28,G5020,S,33306888,0,+31.8438670,-111.0375866
04,019,004716,04019004716,47.16,Census Tract 47.16,G5020,S,341258166,0,+32.4281142,-110.8397253
04,019,004633,04019004633,46.33,Census Tract 46.33,G5020,S,4597555,269709,+32.3929564,-110.9971510
04,019,004639,04019004639,46.39,Census Tract 46.39,G5020,S,37059163,0,+32.4032640,-111.0988330
04,019,004713,04019004713,47.13,Census Tract 47.13,G5020,S,10689379,0,+32.3485969,-110.9543473
04,019,004721,04019004721,47.21,Census Tract 47.21,G5020,S,5430716,166915,+32.2769247,-110.8607464
04,019,940800,04019940800,9408,Census Tract 9408,G5020,S,4731796678,99139,+31.9690517,-111.8293137
04,019,940900,04019940900,9409,Census Tract 9409,G5020,S,288737050,0,+32.0552571,-111.0853000
04,021,001900,04021001900,19,Census Tract 19,G5020,S,113082146,38216,+32.7831625,-111.6667915
04,019,000100,04019000100,1,Census Tract 1,G5020,S,777385,0,+32.2208655,-110.9710287
04,019,000200,04019000200,2,Census Tract 2,G5020,S,1944692,0,+32.2246886,-110.9871294
04,021,941200,04021941200,9412,Census Tract 9412,G5020,S,495562156,115983,+33.0826912,-111.6927414
04,021,001100,04021001100,11,Census Tract 11,G5020,S,40650370,76576,+32.9840426,-111.5540354
04,021,000201,04021000201,2.01,Census Tract 2.01,G5020,S,790976186,32609,+33.3617396,-111.2381286
04,021,000700,04021000700,7,Census Tract 7,G5020,S,53673059,78904,+32.6060297,-110.6471133
04,021,001200,04021001200,12,Census Tract 12,G5020,S,231016441,3969960,+32.9049354,-111.5646675
04,021,001000,04021001000,10,Census Tract 10,G5020,S,36959985,84191,+32.9772700,-111.5023237
04,013,106701,04013106701,1067.01,Census Tract 1067.01,G5020,S,633665,0,+33.5349394,-112.0953652
04,013,523006,04013523006,5230.06,Census Tract 5230.06,G5020,S,2598527,0,+33.3133108,-111.8677386
04,013,523102,04013523102,5231.02,Census Tract 5231.02,G5020,S,2600169,0,+33.2989020,-111.8328861
04,012,020602,04012020602,206.02,Census Tract 206.02,G5020,S,753461273,14537296,+33.2567337,-114.6706670
04,012,940200,04012940200,9402,Census Tract 9402,G5020,S,4087530,34813,+34.1504951,-114.2903545
04,012,940300,04012940300,9403,Census Tract 9403,G5020,S,993659172,9283819,+33.8749524,-114.3598873
04,012,020100,04012020100,201,Census Tract 201,G5020,S,5079369572,8938596,+33.8615017,-113.6299068
04,013,610400,04013610400,6104,Census Tract 6104,G5020,S,3450103,1929,+33.8483017,-112.1094978
04,019,002901,04019002901,29.01,Census Tract 29.01,G5020,S,2581273,0,+32.2506628,-110.9011702
04,019,002906,04019002906,29.06,Census Tract 29.06,G5020,S,2314517,38007,+32.2678701,-110.8903020
04,019,002904,04019002904,29.04,Census Tract 29.04,G5020,S,2897305,24347,+32.2535518,-110.8839838
04,021,000206,04021000206,2.06,Census Tract 2.06,G5020,S,23401366,0,+33.2055385,-111.5420815
04,021,000209,04021000209,2.09,Census Tract 2.09,G5020,S,8917613,0,+33.1998331,-111.5896290
04,021,000212,04021000212,2.12,Census Tract 2.12,G5020,S,11229004,0,+33.1326018,-111.5190397
04,021,000213,04021000213,2.13,Census Tract 2.13,G5020,S,17791478,0,+33.1383930,-111.5621291
04,021,000214,04021000214,2.14,Census Tract 2.14,G5020,S,6853611,0,+33.1818587,-111.6014413
04,021,001407,04021001407,14.07,Census Tract 14.07,G5020,S,19097318,0,+32.8534556,-111.7035922
04,021,001404,04021001404,14.04,Census Tract 14.04,G5020,S,2620910,0,+32.8868468,-111.7313053
04,021,002101,04021002101,21.01,Census Tract 21.01,G5020,S,10201278,11906,+32.7518101,-111.6757115
04,021,001702,04021001702,17.02,Census Tract 17.02,G5020,S,10465990,5915,+33.0768783,-112.0678102
04,021,001703,04021001703,17.03,Census Tract 17.03,G5020,S,2013223,0,+33.0672591,-112.0548658
04,021,001709,04021001709,17.09,Census Tract 17.09,G5020,S,5210768,0,+33.0731861,-112.0048063
04,021,001705,04021001705,17.05,Census Tract 17.05,G5020,S,4007489,50596,+33.0789461,-112.0255707
04,021,001708,04021001708,17.08,Census Tract 17.08,G5020,S,5295542,42050,+33.0553653,-112.0192723
04,021,001711,04021001711,17.11,Census Tract 17.11,G5020,S,43953213,126728,+33.0176628,-111.9912839
04,013,082204,04013082204,822.04,Census Tract 822.04,G5020,S,9542949,17733,+33.4097505,-112.2633343
04,013,082206,04013082206,822.06,Census Tract 822.06,G5020,S,6540837,286808,+33.4031172,-112.2497615
04,013,082207,04013082207,822.07,Census Tract 822.07,G5020,S,10796522,0,+33.3968167,-112.2906886
04,013,082209,04013082209,822.09,Census Tract 822.09,G5020,S,954053,0,+33.4318212,-112.2960227
04,013,082210,04013082210,822.10,Census Tract 822.10,G5020,S,2194260,0,+33.4239556,-112.2988703
04,013,082211,04013082211,822.11,Census Tract 822.11,G5020,S,4149441,0,+33.4281516,-112.3204026
04,013,092311,04013092311,923.11,Census Tract 923.11,G5020,S,647197,0,+33.5602400,-112.1883998
04,013,092312,04013092312,923.12,Census Tract 923.12,G5020,S,1832030,0,+33.5600973,-112.1967543
04,013,616400,04013616400,6164,Census Tract 6164,G5020,S,3039177,2496,+33.6612535,-112.1205818
04,013,616600,04013616600,6166,Census Tract 6166,G5020,S,2537641,0,+33.6619201,-112.0913975
04,013,616700,04013616700,6167,Census Tract 6167,G5020,S,2475486,0,+33.6617256,-112.0742002
04,013,616800,04013616800,6168,Census Tract 6168,G5020,S,2469400,0,+33.6619108,-112.0570746
04,013,617000,04013617000,6170,Census Tract 6170,G5020,S,3998321,0,+33.6665053,-112.0224747
04,013,617400,04013617400,6174,Census Tract 6174,G5020,S,6784538,38183,+33.6480116,-112.2983869
04,013,617500,04013617500,6175,Census Tract 6175,G5020,S,3252439,23397,+33.6466847,-112.2693812
04,013,617600,04013617600,6176,Census Tract 6176,G5020,S,2475563,0,+33.6456792,-112.2462816
04,013,615000,04013615000,6150,Census Tract 6150,G5020,S,15250093,109428,+33.6831440,-112.0007586
04,013,615100,04013615100,6151,Census Tract 6151,G5020,S,2254775,0,+33.6905962,-111.9784915
04,013,615200,04013615200,6152,Census Tract 6152,G5020,S,26640714,198400,+33.6810248,-111.9448816
04,013,616100,04013616100,6161,Census Tract 6161,G5020,S,1398375,0,+33.6654834,-112.1605133
04,013,616900,04013616900,6169,Census Tract 6169,G5020,S,2753675,0,+33.6625505,-112.0392348
04,013,617200,04013617200,6172,Census Tract 6172,G5020,S,959868,0,+33.6588328,-112.0072161
04,012,980000,04012980000,9800,Census Tract 9800,G5020,S,1582458488,0,+33.2826095,-114.4151018
04,013,092719,04013092719,927.19,Census Tract 927.19,G5020,S,2568027,0,+33.5153927,-112.2811630
04,013,092721,04013092721,927.21,Census Tract 927.21,G5020,S,2536611,0,+33.5447591,-112.2463813
04,013,092801,04013092801,928.01,Census Tract 928.01,G5020,S,1256245,0,+33.5348379,-112.1946566
04,013,103219,04013103219,1032.19,Census Tract 1032.19,G5020,S,2865636,0,+33.6316314,-111.9341912
04,013,103220,04013103220,1032.20,Census Tract 1032.20,G5020,S,2171940,0,+33.6174998,-111.9348638
04,013,103701,04013103701,1037.01,Census Tract 1037.01,G5020,S,2572817,0,+33.6060907,-112.0471873
04,013,103702,04013103702,1037.02,Census Tract 1037.02,G5020,S,4717370,0,+33.5941537,-112.0555576
04,013,617700,04013617700,6177,Census Tract 6177,G5020,S,2676742,0,+33.6452364,-112.2291917
04,013,617800,04013617800,6178,Census Tract 6178,G5020,S,2834633,0,+33.6470072,-112.2098091
04,013,617900,04013617900,6179,Census Tract 6179,G5020,S,2389134,0,+33.6445885,-112.1949954
04,013,618100,04013618100,6181,Census Tract 6181,G5020,S,2713807,14525,+33.6462322,-112.1636304
04,013,618200,04013618200,6182,Census Tract 6182,G5020,S,1305205,0,+33.6509826,-112.1431820
04,013,618500,04013618500,6185,Census Tract 6185,G5020,S,1507496,0,+33.6435890,-112.1248723
04,013,618600,04013618600,6186,Census Tract 6186,G5020,S,2295575,0,+33.6472713,-112.1073368
04,013,618800,04013618800,6188,Census Tract 6188,G5020,S,1258100,0,+33.6437995,-112.0912883
04,013,619000,04013619000,6190,Census Tract 6190,G5020,S,1289394,0,+33.6512354,-112.0569397
04,013,112510,04013112510,1125.10,Census Tract 1125.10,G5020,S,10290011,0,+33.4373646,-112.2210426
04,013,617300,04013617300,6173,Census Tract 6173,G5020,S,1165366,0,+33.6580881,-111.9920762
04,013,811300,04013811300,8113,Census Tract 8113,G5020,S,1304141,0,+33.3244283,-111.8154321
04,013,812100,04013812100,8121,Census Tract 8121,G5020,S,4382826,0,+33.2875475,-111.8135421
04,013,812300,04013812300,8123,Census Tract 8123,G5020,S,2557270,0,+33.2692571,-111.8500193
04,013,812400,04013812400,8124,Census Tract 8124,G5020,S,16522218,30023,+33.2686292,-111.8045641
04,013,812500,04013812500,8125,Census Tract 8125,G5020,S,1150226,0,+33.2688790,-111.7843237
04,013,812600,04013812600,8126,Census Tract 8126,G5020,S,3761861,99203,+33.2570673,-111.8736279
04,013,812700,04013812700,8127,Census Tract 8127,G5020,S,2858191,26450,+33.2541964,-111.8506414
04,013,812800,04013812800,8128,Census Tract 8128,G5020,S,5120327,184,+33.2561773,-111.7929611
04,013,615500,04013615500,6155,Census Tract 6155,G5020,S,2613678,3544,+33.6612565,-112.2658310
04,013,104402,04013104402,1044.02,Census Tract 1044.02,G5020,S,2556177,25320,+33.5782082,-112.1100577
04,013,104701,04013104701,1047.01,Census Tract 1047.01,G5020,S,1067299,0,+33.5769078,-112.0602940
04,013,104702,04013104702,1047.02,Census Tract 1047.02,G5020,S,1443266,0,+33.5733812,-112.0536080
04,013,105003,04013105003,1050.03,Census Tract 1050.03,G5020,S,10539740,66623,+33.5658394,-111.9474755
04,013,112511,04013112511,1125.11,Census Tract 1125.11,G5020,S,11056317,0,+33.4071318,-112.2209946
04,013,112512,04013112512,1125.12,Census Tract 1125.12,G5020,S,11698871,4914,+33.4488095,-112.1727317
04,013,112513,04013112513,1125.13,Census Tract 1125.13,G5020,S,7772234,0,+33.4249542,-112.1894721
04,013,812900,04013812900,8129,Census Tract 8129,G5020,S,1922043,0,+33.2390719,-111.8692301
04,013,813000,04013813000,8130,Census Tract 8130,G5020,S,5853662,0,+33.2340884,-111.8512644
04,013,813100,04013813100,8131,Census Tract 8131,G5020,S,2613067,0,+33.2404310,-111.8326323
04,013,813300,04013813300,8133,Census Tract 8133,G5020,S,5123317,21278,+33.2411878,-111.7895164
04,013,813400,04013813400,8134,Census Tract 8134,G5020,S,5220101,0,+33.2186197,-111.8325634
04,013,813500,04013813500,8135,Census Tract 8135,G5020,S,5170466,50946,+33.2243965,-111.8108669
04,013,813700,04013813700,8137,Census Tract 8137,G5020,S,2574860,0,+33.2111576,-111.8497733
04,019,004334,04019004334,43.34,Census Tract 43.34,G5020,S,41221307,0,+32.1227520,-111.1467364
04,019,004117,04019004117,41.17,Census Tract 41.17,G5020,S,4741570,0,+32.1605422,-110.9276866
04,019,002201,04019002201,22.01,Census Tract 22.01,G5020,S,3402491,0,+32.1727642,-110.9531268
04,013,105004,04013105004,1050.04,Census Tract 1050.04,G5020,S,12688202,3248,+33.5441689,-111.9412986
04,013,106002,04013106002,1060.02,Census Tract 1060.02,G5020,S,942646,0,+33.5494847,-112.1059643
04,013,106003,04013106003,1060.03,Census Tract 1060.03,G5020,S,941132,0,+33.5422388,-112.1059155
04,013,106502,04013106502,1065.02,Census Tract 1065.02,G5020,S,1309433,0,+33.5309900,-112.0518662
04,013,106703,04013106703,1067.03,Census Tract 1067.03,G5020,S,1288402,6635,+33.5295515,-112.0871787
04,013,106802,04013106802,1068.02,Census Tract 1068.02,G5020,S,1879037,0,+33.5313801,-112.1059165
04,013,108501,04013108501,1085.01,Census Tract 1085.01,G5020,S,1295691,0,+33.5019818,-112.0432240
04,013,107601,04013107601,1076.01,Census Tract 1076.01,G5020,S,1310496,0,+33.5164792,-112.0606163
04,013,107602,04013107602,1076.02,Census Tract 1076.02,G5020,S,1304617,0,+33.5164688,-112.0518734
04,013,108301,04013108301,1083.01,Census Tract 1083.01,G5020,S,2313943,27638,+33.5088488,-112.0047594
04,013,813900,04013813900,8139,Census Tract 8139,G5020,S,2572124,0,+33.2119120,-111.7977869
04,013,112514,04013112514,1125.14,Census Tract 1125.14,G5020,S,21064503,887056,+33.4171853,-112.1607795
04,013,113802,04013113802,1138.02,Census Tract 1138.02,G5020,S,13559636,51056,+33.4297008,-112.0143469
04,013,116603,04013116603,1166.03,Census Tract 1166.03,G5020,S,6532425,0,+33.3848215,-112.2072947
04,013,619200,04013619200,6192,Census Tract 6192,G5020,S,969158,0,+33.6439834,-112.0547013
04,013,619300,04013619300,6193,Census Tract 6193,G5020,S,1309963,0,+33.6513489,-112.0395987
04,013,619400,04013619400,6194,Census Tract 6194,G5020,S,1295293,0,+33.6440787,-112.0395291
04,013,619500,04013619500,6195,Census Tract 6195,G5020,S,2588572,0,+33.6478148,-112.0221949
04,013,814800,04013814800,8148,Census Tract 8148,G5020,S,5086908,0,+33.3287414,-111.7041125
04,013,814000,04013814000,8140,Census Tract 8140,G5020,S,2482993,0,+33.2119505,-111.7808712
04,013,814100,04013814100,8141,Census Tract 8141,G5020,S,2561389,0,+33.2119670,-111.7640221
04,013,814400,04013814400,8144,Census Tract 8144,G5020,S,2540387,0,+33.3283005,-111.7814918
04,013,814500,04013814500,8145,Census Tract 8145,G5020,S,2587675,0,+33.3284094,-111.7643407
04,013,814700,04013814700,8147,Census Tract 8147,G5020,S,2547641,4996,+33.3264204,-111.7332527
04,013,422620,04013422620,4226.20,Census Tract 4226.20,G5020,S,2570330,0,+33.3720664,-111.7306840
04,021,000801,04021000801,8.01,Census Tract 8.01,G5020,S,138259164,0,+33.0667931,-111.4531108
04,013,422621,04013422621,4226.21,Census Tract 4226.21,G5020,S,2562918,0,+33.3721457,-111.7134942
04,003,001800,04003001800,18,Census Tract 18,G5020,S,11266393,22844,+31.5290788,-110.2766398
